id,K_D_gmax,KV3_1_gmax,KV2_FAST_gmax,KV1_4_gmax,KV4_2_gmax,K_M_gmax,SK_gmax,NA_T_AX_gmax,NA_T_SD_gmax,NA_P_gmax,CA_LVA_gmax,CA_HVA_gmax,IH_gmax,n_spikes,spike_freq,isi_skewness,cma_n_bursts,cma_burst
162,0.0697332,0.278575,0.00467699,0.0807307,0.0134389,0.0279801,0.0432105,30.6981,2.53143,1.256,0.0183418,0.0158595,0.00294273,468,93.6,-0.121999,0,0
163,0.176693,0.0121993,0,0.0859992,0.00965553,0.345822,0.000314718,27.5746,1.61782,1.02523,0.00268208,0.00428311,0.0152284,634,126.8,0.330951,0,0
164,0.256807,4.07076,0,0.00141151,0.0120935,0.0189454,0.00042329,39.4447,1.75192,1.76846,0.00182976,0.479112,0,266,53.2,-7.48004,0,0
165,0.0271119,0.0246684,0.0389891,0,0.0750102,0.00163141,0.00121999,20.6785,1.28121,0.312916,0.00102233,0,0.00142276,144,28.8,0.0753631,0,0
166,0.025708,0.525196,0,0.0025676,0.00693837,0.02659,0.000616359,47.7835,2.3512,0.100784,0.01248,0.00126078,0.0106644,226,45.2,0.10512,0,0
167,0.0992851,0.43327,0,0.0255578,0.00511955,0,0.000113429,48.6515,3.23129,0.864571,0.00257984,0.505177,0,379,75.8,0.349408,0,0
168,0.371025,0.372794,0.0719888,0.893877,0.0133848,0,0,41.7711,1.04776,0.258454,0.00654642,0.151039,0.0834779,372,74.4,0.0988968,0,0
169,0.321792,0.732957,0.0087393,0.00154516,0.209377,0.00236786,0.0102468,43.9465,0.956033,1.60202,0.00918225,0.0352167,0.00424303,119,23.8,-0.435116,0,0
170,0.0265667,0.448813,0.00278668,0.449712,0.0120782,0.102755,0.0708698,47.296,1.54956,2.16123,0.194918,0.0104209,0.0099521,575,115,-0.958708,0,0
171,0.0106539,0.206671,0.00161036,0,0,0.182415,0.00158012,48.6636,3.14589,1.39512,0.17331,0.0101051,0.000613633,224,44.8,0.415869,0,0
172,0.0113107,0.131051,0,0.0479814,0.00472129,0.232321,0.00205275,13.9041,1.19674,0.365864,0.0149732,0.0527831,0,840,168,0.425821,0,0
173,0.229093,0.0128812,0.0419079,0.122893,0.0266389,0.0685539,0,42.1064,2.8788,1.5528,0.0265046,0.0215471,0.00658043,168,33.6,-1.26727,0,0
174,0.0165837,0.784536,0.209652,0.810837,0.0103123,0.0186507,0.00035167,42.121,2.32275,1.13232,0.0129858,0.0296587,0.000134838,116,23.2,-0.79641,0,0
175,0.0335361,0.987238,0.00459404,0,0.00144109,0,0.00684397,47.7607,1.47875,2.02016,0.0216927,0.0150892,0,561,112.2,-1.24768,0,0
176,0.0100176,0.0136266,0.0101835,0,0.240478,0.0167609,0.00140431,24.0887,1.12051,1.01035,0.0340894,0.00279115,0.00962431,102,20.4,-0.360322,0,0
177,0.126146,1.54709,0,0.492919,0,0,0.0076764,28.9892,2.54693,0.820228,0.613479,0.00154281,0.0448596,168,33.6,-0.247577,0,0
178,0.0371267,2.16944,0,0.399403,0,0,0,49.0397,2.78559,0.439391,0.663363,0.149944,0,230,46,0.00602576,0,0
179,0.711724,0.392903,0.0784592,0.00164673,0.059555,0.093845,0,43.9282,1.62355,1.8975,0.05658,0.00400491,0.0125151,134,26.8,-1.17334,0,0
180,0.0126409,6.12043,0.00213116,0,0.0439892,0.117555,0.00039734,36.7758,1.4818,0.0708026,0.058134,0.00892318,0.020511,324,64.8,291.176,0,0
181,0.311793,0.0943621,0.0371841,0.0035178,0.00121852,0.0692151,0.00334827,45.9543,2.96059,1.7338,0.484092,0.02335,0.0143966,209,41.8,-1.32565,0,0
182,0.655168,0.293845,0.0580058,0.895996,0,0.0284834,0.0520807,42.7908,3.7324,1.38652,0.0236572,0.0161466,0,155,31,-0.832269,0,0
183,0.0156091,3.44877,0.101463,0.374107,0.0158276,0.00461753,0.0006073,28.5232,1.22581,0.498598,0.0340062,0,0,196,39.2,0.0918146,0,0
184,0.605776,2.6603,0.0883647,0.0251673,0.0307986,0.0067847,0.0957043,47.1073,3.49214,1.32157,0.0537636,0.123771,0.000208852,56,11.2,2.42187,0,0
185,0.027955,2.97608,0.0686802,0.0848155,0.00488097,0.0498659,0.00143241,28.0869,2.65479,0.531355,0.0355754,0,0.00420791,222,44.4,0.211805,0,0
186,0.361172,1.78324,0.00115377,0.00428014,0.00329909,0.0251444,0.0334642,10.4587,0.565507,0.261957,0.0453503,0,0,681,136.2,1.89419,0,0
187,0.0291509,2.06853,0,0.460781,0.00442177,0.00772707,0.00620429,44.4996,0.445432,1.47145,0.0322767,0.00358133,0,616,123.2,-0.386067,0,0
188,0.0128541,0.423879,0.0215261,0.00124436,0,0.0169846,0,43.3039,3.2101,1.52748,0.0236047,0,0.00932666,307,61.4,-0.3252,0,0
189,0.120677,2.78007,0,0.00427585,0.00507043,0.00551516,0.000525111,40.1558,2.80145,0.052975,0.057803,0.13695,0.060258,783,156.6,0.401099,0,0
190,0.0439061,1.20648,0.00131799,0.0093797,0.00112504,0,0.000681024,19.0123,1.04881,0.729678,0.00256377,0.0216712,0.03663,774,154.8,0.735005,0,0
191,0.829971,0.133604,0.327039,0,0.0140106,0.0117862,0.0403452,48.7423,0.586033,1.81049,0.0202617,0,0.0619505,26,5.2,2.99733,0,0
192,0.350471,1.69438,0.017929,0.00315209,0.0417635,0.00822418,0.0061581,37.0927,3.2819,0.174498,0.0142775,0,0,437,87.4,0.745308,0,0
193,0.156733,0.119716,0.014005,0.034883,0,0.416891,0,44.7589,0.486062,1.32246,0.0721614,0.00555646,0,178,35.6,-0.210829,0,0
194,0.456216,0.769564,0.0255439,0.0501524,0,0.0238623,0,35.2434,2.15452,1.34991,0.456532,0,0.00113029,116,23.2,-0.186222,0,0
195,0.102376,0.0201303,0.0453073,0.198845,0.00304038,0.0670336,0.0337517,19.2289,0.515444,0.449846,0.161906,0.00891804,0.0700424,286,57.2,0.462532,0,0
196,0.287587,3.13274,0.0208165,0,0.00318032,0.0369278,0.000957377,48.9944,3.66913,1.05317,0.00470328,0.00128472,0.00162599,362,72.4,0.455822,0,0
197,0.0120439,0.162648,0,0.00162459,0.0133964,0.00271191,0.00056826,38.7902,2.56987,0.039639,0.00644526,0.00165594,0.0125793,320,64,0.136854,0,0
198,0.0112931,0.0256656,0.00188929,0,0.0452678,0.0349379,0.0031926,17.0191,0.48754,0.35743,0.599815,0.00199238,0,456,91.2,0.239076,0,0
199,0.0375888,1.36155,0.00325553,0.0011931,0.00962803,0.0500353,0.00555872,44.7145,3.9984,1.53133,0.00422023,0.0918773,0.00165514,688,137.6,0.0115362,0,0
200,0.0300522,1.25496,0.0845752,0,0.00189629,0.0045925,0.0333132,32.2865,2.53454,0.216917,0.943121,0.00116636,0.0372515,176,35.2,0.28369,0,0
201,0.2941,1.36708,0,0.0509072,0,0.00215835,0.00695964,45.6833,4.373,1.97709,0.00218444,0,0.00588844,159,31.8,-1.23173,0,0
202,0.015691,2.63716,0,0.00232772,0.00661866,0.00723796,0.00156739,17.1959,0.461874,0.692411,0.00413806,0.00804546,0,346,69.2,0.304863,0,0
203,0.0341072,8.16685,0.00230433,0.00737598,0.00174555,0.00299554,0.00121275,49.0793,3.93825,0.201402,0.0649324,0.799027,0.00199896,698,139.6,-0.0540073,0,0
204,0.0680891,0.115222,0,0,0.122655,0.236007,0.0224243,32.2718,3.19896,0.186101,0.00305281,0,0.000146058,257,51.4,-9.70306,0,0
205,0.0915108,0.0311837,0,0.0536238,0.0021908,0,0.000690197,37.1556,2.80769,0.00564765,0.0157717,0.367934,0.0108246,200,40,0.337518,0,0
206,0.0118249,1.19799,0.0415709,0.0052852,0,0.00110137,0.000209474,29.62,1.05313,0.862741,0.170638,0.02313,0.00188145,351,70.2,0.0857809,0,0
207,0.0314409,0.0522388,0.0425039,0.0229337,0,0.0501306,0.00761052,14.1223,0.914232,0.528534,0.585106,0.00633801,0.0199608,106,21.2,-3.45061,0,0
208,0.702649,0.0119008,0,0,0.00272065,0.060914,0.0218555,43.7831,1.05345,0.352198,0.463038,0.0367586,0.0628746,256,51.2,0.251086,0,0
209,0.266312,2.64054,0.0244276,0.00296105,0.0174145,0.00560788,0.00156397,39.9443,3.63477,1.2064,0.719532,0,0.0028311,374,74.8,1.91498,0,0
210,0.0195604,1.33311,0.0154042,0.0133373,0.00253834,0.284739,0.00223627,40.4103,1.22752,0.677114,0.0373769,0.00427974,0.0524073,406,81.2,0.22486,0,0
211,0.110295,0.64834,0,0.0145295,0.123286,0.00133811,0.0121057,40.1235,1.14299,0.374586,0.238372,0.017579,0.0364616,259,51.8,0.512619,0,0
212,0.0760004,0.013726,0.0182261,0,0,0.0107107,0,23.0969,1.68334,0.723449,0.0094968,0.00677054,0.000901678,128,25.6,0.115133,0,0
213,0.370634,0.0250357,0.0480268,0,0.0375689,0.0555858,0.000239088,17.1629,0.454105,0.82621,0.0855956,0.00808464,0.0571341,233,46.6,0.00359027,0,0
214,0.0449968,0.378412,0,0.0259954,0.0025804,0,0.0160268,33.9204,2.68741,0.916109,0.0184638,0,0,225,45,4.49432,0,0
215,0.472491,0.631563,0,0.287203,0.00145023,0.17779,0,33.1346,2.16639,1.07394,0.0699901,0,0.000216241,236,47.2,6.07699,8,1
216,0.198319,0.0390714,0.00114624,0.00411401,0,0,0,45.2483,2.70099,1.47339,0.389115,0.0221586,0.00647322,636,127.2,0.12602,0,0
217,0.910352,0.574223,0.074673,0,0,0.00125259,0.0220489,13.6843,1.36258,0.293759,0.0242553,0,0.0036016,27,5.4,4.66922,0,0
218,0.161819,0.118842,0,0.00230162,0.0405958,0.020467,0,19.1234,1.85759,0.0742797,0.063883,0,0.00465954,74,14.8,3.71051,0,0
219,0.0450557,0.32325,0,0.0047185,0,0.0630816,0.024002,27.7002,0.819125,0.775403,0.0055748,0,0.0874996,209,41.8,-0.168306,0,0
220,0.014078,1.72648,0,0,0.212768,0.00701427,0.0631525,25.5698,1.87191,0.741786,0.0343794,0.00758678,0.00593475,100,20,-0.0424916,0,0
221,0.260049,0.558389,0,0.0772773,0.0224551,0.00137838,0.00164177,28.8122,2.79363,1.23114,0.0276073,0.00104107,0.00121058,214,42.8,-0.266331,0,0
222,0.021734,2.5827,0.0814352,0.0927343,0.00794676,0,0,49.5541,2.68717,1.90809,0.00191816,0,0.00746699,187,37.4,-0.952498,0,0
223,0.0473395,0.0198513,0.0283271,0,0.00166096,0.434479,0,41.8882,2.88323,0.303294,0.0191659,0.00240906,0.00181222,332,66.4,-10.5442,0,0
224,0.833112,0.0432397,0.0058239,0.0700492,0.0365999,0.115456,0.000395704,27.1517,2.38781,1.00674,0.140571,0.0291359,0.000399492,199,39.8,0.465118,2,1
225,0.337126,0.0375268,0.261167,0.390413,0.00112761,0.0382962,0,37.5151,0.383183,0.82381,0.00206356,0,0,170,34,0.0950004,0,0
226,0.324384,0.49653,0.115913,0.00305633,0,0.027476,0,48.8999,2.42452,0.485197,0.00913424,0.142728,0.00539085,118,23.6,5.03886,3,1
227,0.169166,0.031232,0.0118215,0.0304559,0.0555537,0,0.00724321,24.1094,0.413234,0.39583,0.003112,0.021692,0.00330696,316,63.2,0.714396,0,0
228,0.271696,0.0302388,0.00251035,0.00895756,0.0445772,0.0590737,0.000392391,12.1829,0.682987,0.226583,0.0179996,0.00349239,0,145,29,-2.87553,0,0
229,0.0155811,0.100143,0.0208909,0.00204283,0.0013117,0.0365879,0,40.3151,0.77355,1.86756,0.00450832,0.00461034,0.001707,283,56.6,-8.06646,0,0
230,0.0239029,1.13798,0.00725873,0.00451175,0,0,0.0512025,30.9988,0.969412,1.28289,0.0146859,0.0351302,0.0264322,318,63.6,1.00728,0,0
231,0.0693568,0.563778,0.0437047,0.00902425,0.0834454,0.11659,0.006565,46.8533,4.10989,0.662438,0.00229303,0.0865242,0,225,45,0.209721,0,0
232,0.0257929,4.06607,0.0671723,0.116203,0,0.0149464,0.0419369,34.5298,1.24729,1.00786,0.0167394,0.0025883,0.0742878,338,67.6,-0.0219618,0,0
233,0.410117,0.162016,0,0.276393,0.171827,0,0.0236305,43.2045,3.71515,1.38989,0.0757637,0.00181255,0.00185209,90,18,-0.685705,0,0
234,0.101703,0.254573,0.0335293,0.339227,0.0354121,0,0.00177984,22.9942,2.02806,0.384043,0.00283155,0.00542465,0,188,37.6,0.0832249,0,0
235,0.430763,0.558998,0.246767,0,0,0.00111212,0.00902239,45.0016,3.3997,0.824242,0.00204768,0,0,144,28.8,0.10313,0,0
236,0.0347668,0.0709921,0.116631,0,0,0,0.00200278,33.7466,0.77372,1.57986,0.684558,0.0709508,0,151,30.2,-2.03198,0,0
237,0.193845,0.0415165,0.0957451,0,0.00170848,0.094259,0.011576,32.3743,2.11514,0.898722,0.0649039,0.00356635,0.000624132,161,32.2,-0.146178,0,0
238,0.814984,0.625543,0.0337197,0.00976696,0.00640581,0,0.00708989,12.1963,0.665932,0.555461,0.00675662,0.00495271,0,136,27.2,-10.091,0,0
239,0.0217307,0.0844745,0,0,0.0134014,0,0.00623792,31.9344,1.89756,0.453517,0.00159389,0,0.00478965,317,63.4,-0.107628,0,0
240,0.0283421,5.49528,0,0.0464148,0.0130817,0.0223085,0.000755085,35.2524,0.740595,1.52859,0.0452632,0.0179796,0.0165332,575,115,0.000643555,0,0
241,0.0113263,0.0335158,0.00348739,0.0191874,0.0125723,0,0.000172259,40.3669,0.472319,0.968503,0.00673957,0.00333284,0.000160267,202,40.4,-10.3216,0,0
242,0.451524,1.22569,0,0,0.126327,0.0668665,0.00646121,46.2531,3.54002,1.40657,0.219324,0.494927,0.00337649,169,33.8,6.8779,5,1
243,0.156286,0.129866,0.00152132,0.0349683,0,0.0257406,0.0587726,28.9643,2.31952,0.265141,0.0940251,0.00364322,0.0225871,179,35.8,0.0713103,0,0
244,0.0200707,0.0150092,0.0930485,0.0169658,0,0,0.0219316,45.4522,1.83605,1.4038,0.19166,0.00248078,0,106,21.2,-1.53785,0,0
245,0.0970696,0.0177539,0.104485,0.00194235,0.00334591,0.0229857,0.0664133,14.1506,1.08895,0.337271,0.0141136,0,0.0442086,192,38.4,1.75517,0,0
246,0.103,1.65228,0.124294,0.220309,0.048313,0.0671963,0.0736553,26.9051,1.27056,0.604767,0.00431052,0,0.0150496,170,34,0.118819,0,0
247,0.731593,3.81173,0.00124354,0.0125231,0.0617846,0.00212797,0.000394457,45.6556,2.03684,1.51017,0.00614507,0,0,301,60.2,0.255806,0,0
248,0.653784,0.0827579,0.00181476,0.0619952,0.0174457,0.0266054,0.00208676,16.9484,1.2689,0.472403,0.104746,0,0,604,120.8,0.321305,0,0
249,0.283717,0.0309977,0.0394951,0.0423188,0.119757,0.0802467,0.00031444,44.8613,1.05787,1.59718,0.47139,0.00550631,0.0654907,147,29.4,-1.67858,0,0
250,0.322008,2.07992,0.00119157,0.00148032,0,0.00433075,0,47.2758,1.58378,1.60517,0.452852,0.0649073,0.0236203,990,198,-0.375232,0,0
251,0.97669,0.0974472,0,0.00106349,0,0.0020252,0.00424036,35.054,3.49502,0.0384009,0.00387419,0.00156744,0.000169314,1248,249.6,0.917076,0,0
252,0.204773,0.020947,0,0.338888,0.0086618,0,0.0379419,15.5385,1.42419,0.257786,0.0511694,0.024636,0.0557237,174,34.8,0.312534,0,0
253,0.0276787,5.51857,0.0156103,0.999731,0.0108565,0.137859,0,38.3963,3.79763,1.7222,0.0115836,0.0861382,0.011978,141,28.2,4.12545,9,1
254,0.0294709,0.0530304,0.00453367,0.128186,0.181809,0.00448121,0.000173307,35.8088,1.52682,1.30392,0.0371354,0.00122443,0.000289903,94,18.8,0.781715,2,1
255,0.542215,2.19994,0.00183493,0.0370745,0.109705,0,0.00331595,37.5508,0.79144,0.0965825,0.002956,0,0.0302454,769,153.8,3.94032,0,0
256,0.137053,0.598677,0,0.00151303,0.00600729,0,0.000558573,49.418,4.55289,1.12131,0.849907,0.00802364,0.0211668,512,102.4,1.11275,0,0
257,0.138623,0.0548912,0.00821357,0.0017074,0.0357183,0,0.00235862,14.8075,0.224324,0.470139,0.00189847,0.00130906,0.0179976,370,74,0.183393,0,0
258,0.0148152,2.59279,0.00300148,0,0.061756,0.00804483,0.00012769,25.1194,0.825013,0.643842,0.0400868,0,0.0897521,506,101.2,0.269243,0,0
259,0.142987,1.80169,0.00844198,0.0113526,0,0,0.00456229,26.8456,2.28351,1.17472,0.204068,0.180658,0.000112425,559,111.8,0.980558,2,1
260,0.046617,5.03178,0.0506713,0,0,0.00801698,0.0168822,36.2407,1.79771,1.33213,0.00285109,0,0.000455898,258,51.6,-0.0506216,0,0
261,0.665528,0.738429,0,0.211885,0,0.0134285,0,11.8055,0.797774,0.412065,0.00115668,0.0968063,0,136,27.2,3.66892,0,0
262,0.217864,0.663313,0.0180627,0.200162,0,0.018704,0,17.1734,1.18555,0.719383,0.0120969,0,0.000811736,553,110.6,0.288752,0,0
263,0.6582,0.0251321,0.0643507,0,0,0.0109116,0.0703161,47.7535,0.925492,0.674678,0.190726,0,0.0835964,196,39.2,0.315917,0,0
264,0.0794903,0.020712,0.00338174,0.00197711,0.00117369,0.18201,0.000183249,33.0616,3.05668,0.0443989,0.00288537,0.00458157,0.000235909,325,65,-7.56185,0,0
265,0.0144738,4.97224,0.0126954,0.367794,0.00400182,0.16274,0.0162937,38.9351,1.0354,1.65069,0.0010903,0.159828,0,317,63.4,9.95378,5,1
266,0.0142864,0.0364058,0,0,0.111496,0,0.000409914,19.9433,1.17168,0.916131,0.531721,0.0470065,0.0212722,152,30.4,7.74462,0,0
267,0.0138941,0.279576,0,0.0332173,0.0256948,0.0490917,0.00443073,39.0438,3.59693,1.59656,0.0276764,0.00264343,0,198,39.6,-1.07171,0,0
268,0.414404,0.409831,0.00115985,0,0,0,0.0213059,17.9286,0.481941,0.557288,0.00140761,0.00249953,0.00227098,460,92,0.214027,0,0
269,0.064315,6.74155,0,0.00100858,0,0.0113448,0.0015088,43.2482,2.40057,1.08949,0.0141949,0.0238607,0.000222235,576,115.2,0.843454,0,0
270,0.0187443,4.18566,0,0.144427,0.00499004,0.00151622,0.000266201,19.0125,1.30248,0.449507,0.224255,0,0.0767935,1028,205.6,0.501427,0,0
271,0.169398,2.33929,0.017722,0,0.0133402,0.0593514,0.000427424,32.3419,1.14842,0.826852,0.523178,0,0.0316558,940,188,0.72488,0,0
272,0.26898,1.16897,0,0,0,0.0925074,0,13.9833,1.07742,0.567072,0.0309858,0.00730566,0.0327227,432,86.4,0.377782,0,0
273,0.0636773,0.0177872,0.0114138,0,0,0.232208,0,21.6177,1.2195,0.799106,0.156351,0.0193636,0.043921,166,33.2,0.0799199,0,0
274,0.0183382,0.205511,0.0161762,0,0.0332506,0.0224916,0.0361357,43.4403,1.36103,1.47969,0.0259715,0,0.000166976,263,52.6,-0.561859,0,0
275,0.0319566,0.029795,0.0373746,0,0,0.00406774,0.0207677,37.8107,2.1956,1.18941,0.005982,0.0268871,0.000478149,6,1.2,-0.994649,0,0
276,0.0929586,2.26581,0.0343378,0,0,0.0746713,0.000979402,35.2948,3.23683,0.400347,0.00545008,0.116936,0.00735395,262,52.4,0.376261,0,0
277,0.0410507,0.392377,0.00255838,0,0.0104813,0,0.000310264,43.2873,1.31569,2.15229,0.0012256,0.0151725,0.000188135,509,101.8,-1.80408,0,0
278,0.277877,5.86043,0.0116456,0.273579,0.0204818,0.00393909,0,33.6324,3.33902,1.15421,0.00710651,0.610538,0.0149653,605,121,-1.20281,0,0
279,0.0211616,0.0349582,0,0.28766,0.0176429,0.0517998,0.00134956,13.8868,1.30809,0.273946,0.170292,0.00975604,0,670,134,1.05747,0,0
280,0.0415214,0.0218089,0.0630388,0.00541309,0.00457836,0.0214519,0.0314497,40.0145,1.61566,0.0299228,0.00875632,0.038177,0,176,35.2,0.183776,0,0
281,0.326847,1.59086,0.0470691,0.0734183,0.00288964,0.142346,0.00900669,47.7435,2.437,1.68838,0.0174465,0.0268718,0,217,43.4,-0.588444,0,0
282,0.267129,1.87194,0.00378994,0,0.0515198,0.14391,0.00319404,29.6821,0.697043,0.853725,0.0664212,0.00212973,0.000350124,288,57.6,0.138906,0,0
283,0.18726,0.0584803,0,0,0.0467896,0.0242438,0.0119986,10.995,0.321417,0.273807,0.0111712,0.00489381,0,100,20,-9.191,0,0
284,0.022952,0.465467,0.0122061,0.0163589,0.00214828,0,0.00311543,11.5886,0.858308,0.118449,0.0313681,0,0.0335593,556,111.2,0.616834,0,0
285,0.119016,0.466999,0.0013183,0.0169115,0,0.00699476,0.00197059,44.2848,0.966555,0.895592,0.00993607,0.0027519,0.0182151,209,41.8,0.0166335,0,0
286,0.475125,0.0471514,0.0448356,0,0.0277603,0.0149794,0.00415026,24.2662,1.33972,0.0768583,0.00628083,0.00571466,0,266,53.2,0.775859,0,0
287,0.0668507,0.213551,0,0.757263,0.0349994,0.105005,0.00108267,38.638,3.65888,1.08025,0.025336,0.147435,0.030905,473,94.6,-0.262605,0,0
288,0.0253106,1.25119,0.00657345,0.150859,0,0.00105878,0.0788869,17.8545,1.15704,0.314828,0.00175641,0.0233374,0.0277451,576,115.2,0.24985,0,0
289,0.198023,1.39093,0.00130951,0.0036044,0,0.00112641,0.00052444,45.2036,1.40395,0.826686,0.0380849,0.115878,0,1079,215.8,0.212377,0,0
290,0.127456,0.637912,0.00266281,0.00214106,0.14184,0.287568,0,33.7719,1.16578,0.699427,0.0320631,0,0.00829642,57,11.4,0.337575,0,0
291,0.865879,0.083533,0.00194391,0.0559072,0.0309725,0.17876,0,23.8689,2.08185,0.173484,0.00239099,0,0.000249983,550,110,0.968315,0,0
292,0.0950566,0.0582012,0.0343788,0.0285315,0.00703605,0.0250891,0.0288436,11.0402,0.415184,0.0453378,0.0163623,0.00144588,0.000105574,252,50.4,0.233065,0,0
293,0.0683538,1.50511,0.0482617,0,0.0148213,0,0.000266435,36.3206,1.59776,0.838647,0.00149083,0.0846551,0.000224678,347,69.4,-0.205087,0,0
294,0.0916023,1.4683,0.0110463,0.0579554,0.0012753,0,0.00808514,48.0655,1.38826,2.30318,0.012946,0.00537433,0.00456206,510,102,-0.297137,0,0
295,0.493283,0.0649342,0.00707634,0,0,0.103607,0,40.2278,1.68465,0.320833,0.0240191,0.522185,0.00010345,114,22.8,2.11671,0,0
296,0.510611,0.264925,0.0834081,0.0018123,0.00795422,0.00447516,0.0917292,47.888,2.69194,2.15358,0.0740931,0,0.000456669,126,25.2,-3.05872,0,0
297,0.128069,4.11908,0.0060794,0.0131137,0.00613113,0,0,38.4057,2.7792,1.87617,0.1439,0,0.0356394,647,129.4,-0.51054,0,0
298,0.0721324,5.04528,0.0133183,0.0613284,0.00135793,0.00148889,0.0010887,44.0078,1.32213,1.99352,0.0402189,0.0035434,0.00247523,496,99.2,-0.457191,0,0
299,0.0667235,0.556884,0.00585025,0,0.0144958,0.00446407,0.000201441,17.006,1.53376,0.13046,0.00231838,0.00111742,0.0452344,546,109.2,0.754308,0,0
300,0.621468,0.196355,0.0195607,0.00263376,0.00209614,0.117655,0,42.1139,1.69803,1.39421,0.00106459,0.00186782,0.000492078,325,65,-0.0400525,0,0
301,0.0125924,0.220192,0.0302739,0.0364409,0.00662426,0,0,21.1952,0.496603,0.0993815,0.00230523,0.00579007,0,366,73.2,0.629373,0,0
302,0.0127625,3.62885,0.0774993,0.257801,0,0.0389726,0,22.2068,0.894418,0.736261,0.0139438,0.260291,0.000115305,75,15,4.36416,0,0
303,0.0231652,0.630604,0.178879,0,0.0575265,0.0234834,0.0331758,19.5509,1.82233,0.239499,0.993411,0.285434,0.000170294,50,10,2.6179,0,0
304,0.0151417,0.883481,0.0366133,0.596658,0.0533263,0.0137744,0.00524981,44.2714,2.01114,1.20352,0.096334,0.00346882,0.000141493,189,37.8,-0.199996,0,0
305,0.0514362,0.138688,0.0559554,0.00105923,0.00656169,0.01069,0.000395553,34.2686,0.842512,1.35455,0.0032788,0.00437109,0,172,34.4,-1.75301,0,0
306,0.723734,0.767123,0.0261005,0,0.00143535,0,0.000377199,41.789,0.899501,1.06291,0.150674,0.261357,0.0294477,595,119,0.87873,0,0
307,0.0324558,0.0200167,0,0.275154,0.0154622,0.0517861,0.000499768,20.6696,0.825389,0.965284,0.624273,0.00259292,0.0359039,141,28.2,-0.870387,0,0
308,0.338866,0.0393242,0,0.0999994,0.0015357,0.203083,0.0694495,44.1512,2.69805,0.825512,0.00176757,0,0.00343709,182,36.4,0.216278,0,0
309,0.966139,0.0114794,0,0,0.0656961,0,0.000297531,24.793,1.073,0.555454,0.0559568,0.00120495,0.0031152,212,42.4,0.0923169,0,0
310,0.480165,0.987023,0.0157167,0.029683,0.0430166,0,0.0343787,41.8917,1.88828,0.302818,0.0261149,0.0901356,0,238,47.6,6.42012,0,0
311,0.540346,2.98486,0.0505144,0.318125,0.0325551,0.00890746,0.000663397,24.1229,1.25915,1.01268,0.00139581,0.0131355,0.00911961,104,20.8,3.84537,0,0
312,0.0304592,0.0256667,0.0186354,0.00965069,0,0.126,0,37.7467,3.63862,0.728071,0.0185229,0.00914573,0.00123367,218,43.6,0.0376462,0,0
313,0.130709,0.134472,0,0.018448,0.0225421,0,0.000120419,23.5374,2.22648,0.661672,0.00119883,0.0141093,0.000144058,136,27.2,-0.0343198,0,0
314,0.112471,3.98121,0.0198498,0.0185301,0,0.00352155,0.0128033,25.8201,0.844668,0.963356,0.0588015,0.0538019,0.0752513,491,98.2,0.194205,0,0
315,0.0261848,0.676814,0.00111237,0.0658808,0.0413482,0,0,39.6286,1.71733,0.327931,0.160022,0.00114156,0.000973562,512,102.4,0.545221,0,0
316,0.516592,0.576828,0.00383864,0.00309113,0.0220957,0,0.0747721,12.1427,0.435094,0.384056,0.00100193,0.00159703,0.0309647,471,94.2,0.293846,0,0
317,0.143332,0.0477677,0.0110983,0.175585,0,0.127812,0.000208144,46.2971,1.68307,1.74724,0.001797,0.181352,0,193,38.6,-1.23338,0,0
318,0.0486741,0.0345492,0.00169803,0.014676,0.0460956,0,0.000196733,14.1488,1.354,0.608475,0.0117463,0,0.00192509,282,56.4,-0.797992,0,0
319,0.146622,9.37617,0.00117413,0,0.00583974,0.0165048,0.00574599,44.0376,1.17608,1.90869,0.299269,0.185727,0.00627739,629,125.8,-0.544255,0,0
320,0.612096,1.54442,0.00300203,0,0.03771,0,0.000923319,14.8251,0.888194,0.665728,0.0459748,0,0.000204899,140,28,-10.7316,0,0
321,0.600953,0.433013,0,0.0716051,0.0376489,0.147462,0,35.4486,1.42271,1.23181,0.0048432,0,0.000156227,568,113.6,0.0464499,0,0
322,0.354708,0.288152,0.00731583,0,0.00245543,0.129862,0.0565199,13.7487,1.23597,0.470649,0.0251442,0.00141666,0.000125102,568,113.6,0.346883,0,0
323,0.26335,0.0237384,0.110906,0.0273897,0,0,0.000100669,37.9647,2.68831,0.391519,0.0122779,0,0.00208481,225,45,0.193584,0,0
324,0.290897,2.38044,0.00416449,0.0389738,0.25276,0.00249558,0.003847,32.0505,0.463997,1.38998,0.160364,0.0172068,0.0514285,108,21.6,3.09053,0,0
325,0.509591,0.851905,0,0.201308,0.208503,0,0.0016612,35.6968,2.3372,1.12445,0.0630696,0.0207036,0.000774262,102,20.4,0.0914202,0,0
326,0.0533229,0.390077,0.0556568,0.0242184,0.0833599,0.0564469,0.0134922,45.5945,4.32502,2.24221,0.00734707,0,0.00215391,127,25.4,-0.894892,0,0
327,0.0522853,0.612136,0.0781173,0.941008,0.0138926,0.00570551,0.0757956,27.7492,1.63803,0.0741665,0.0157221,0.0046107,0,218,43.6,0.147163,0,0
328,0.089815,0.466183,0.00321867,0.00712295,0.0375891,0.413434,0.0122045,29.0108,2.83847,0.871419,0.47004,0.00273906,0.0696884,1224,244.8,0.893532,0,0
